sggCd,gu,contract_month,avg_sale_price,med_sale_price,avg_sale_price_per_m2,med_sale_price_per_m2,sale_count,avg_jeonse_deposit,med_jeonse_deposit,avg_jeonse_deposit_per_m2,med_jeonse_deposit_per_m2,jeonse_count,total_rent_count,monthly_count,monthly_ratio,jeonse_rate,gap_rate,sale_growth_1m,jeonse_growth_1m,growth_gap_1m,sale_volume_growth_1m,rent_volume_growth_1m,price_gap,purchase_burden_gap,gap_direction,sale_over_jeonse_gap_ratio,jeonse_over_sale_gap_ratio,gap_abs_ratio,monthly_ratio_diff,monthly_ratio_pct_change,monthly_shift_abs,sale_growth_acceleration,sale_growth_vs_market,low_jeonse_rate_score,gap_rate_score,sale_growth_score,growth_gap_score,sale_volume_change_score,rent_volume_change_score,monthly_ratio_score,monthly_shift_score,jeonse_weakness_score,resident_risk_index,investor_risk_index,sale_stagnation_flag,jeonse_stagnation_flag,volume_drop_flag,high_gap_flag,rent_shift_flag,stagnation_score,stagnation_level,resident_risk_grade,investor_risk_grade,total_risk_score,risk_grade,warning_flag,risk_target
11620,관악구,2026-04,88018.36283185841,87000.0,1228.8899094906096,1121.584755680378,226,49336.52352941177,48912.5,687.1595775700569,686.1286755714366,170,321,151,0.470404984423676,0.559170982089757,0.440829017910243,0.0614713571497373,0.0168794103688982,0.0445919467808391,0.036697247706422,-0.3126338329764454,38681.83930244664,38681.83930244664,매매가>전세가,0.4394746511741034,0.0,0.4394746511741034,-0.0563616108654032,-0.10699541574854998,0.0563616108654032,0.07073217915856661,0.04105143323439139,0.4741503045052283,0.4741503045052285,0.5140402617027895,0.573260775418089,0.018149902295233986,0.31487226137484475,0.4347959528127595,0.1590300644785857,0.5870564178840161,0.4595529095498805,0.40203830579314936,0,0,0,0,0,0.0,활발 관찰 구간,관찰 필요,조건부 관찰,0.4307956076715149,보통,0,0
11215,광진구,2023-06,117183.58208955223,102900.0,1480.0665936501605,1484.5704753961634,67,65255.86642599278,60500.0,808.7726542723253,769.7456492637216,277,471,194,0.4118895966029724,0.5464434220339499,0.4535565779660501,0.0027520332834329,0.0740038515129655,-0.0712518182295325,-0.0821917808219178,0.1745635910224439,51927.71566355945,51927.71566355945,매매가>전세가,0.44313132213244727,0.0,0.44313132213244727,0.10765019510671314,0.3538338380146884,0.10765019510671314,,-0.016060361696772406,0.49597829288553685,0.49597829288553696,0.42303724753369926,0.42968683183084283,0.040650808565352844,0.17581344966938262,0.3176234754412407,0.3039236270690009,0.5027110410624268,0.4380524685984739,0.38062720237454933,1,0,1,0,1,0.6,안정 정체 구간,관찰 필요,선별 검토 가능,0.40933983548651165,보통,0,0
11215,광진구,2023-07,121374.26470588236,115500.0,1492.087076650463,1536.050572583524,68,61649.82638888889,58750.0,809.8043906573965,774.1781800857552,288,472,184,0.3898305084745763,0.5427326617393536,0.4572673382606463,0.0081215825368081,0.0012756815894072,0.0068459009474008,0.0149253731343284,0.0021231422505307,59724.43831699347,59724.43831699347,매매가>전세가,0.49206838419758475,0.0,0.49206838419758475,-0.02205908812839613,-0.053555827363271025,0.02205908812839613,0.0053695492533752005,0.008806240866512821,0.5023423117734778,0.5023423117734777,0.43135895723013773,0.526479244667198,0.007381863246942204,0.0021383437463578887,0.27345188056980885,0.06212322256189153,0.6100956346775572,0.4284043964845093,0.3747070512434148,1,1,0,0,0,0.45,안정 정체 구간,매수 검토 가능,선별 검토 가능,0.40155572386396204,안정,0,0
11215,광진구,2023-08,116172.61904761904,116400.0,1512.772440365292,1532.6567877578364,84,63716.882575757576,60000.0,835.9937017583579,822.079662305709,264,411,147,0.3576642335766423,0.5526235668045942,0.4473764331954057,0.013863375696052,0.0323402927955243,-0.0184769170994723,0.2352941176470588,-0.1292372881355932,52455.73647186146,52455.73647186146,매매가>전세가,0.4515327010950826,0.0,0.4515327010950826,-0.032166274897934,-0.08251348778165679,0.032166274897934,0.0057417931592438996,-0.014464567745704345,0.48537923637739655,0.4853792363773965,0.4402575693023128,0.4950947601469794,0.11637290295179442,0.13016261478095545,0.2090414364460719,0.09067667788666359,0.5642281165798642,0.41296427903936567,0.38347680185338273,0,0,0,0,0,0.0,활발 관찰 구간,매수 검토 가능,선별 검토 가능,0.3982205404463742,안정,0,0
11215,광진구,2023-09,121817.08860759494,115000.0,1531.107776001335,1647.6403436507003,79,57391.036697247706,55000.0,789.117485392784,780.8951169293714,218,340,122,0.3588235294117647,0.5153899011953657,0.4846100988046343,0.0121203527687321,-0.0560724515830424,0.0681928043517745,-0.0595238095238095,-0.1727493917274939,64426.05191034723,64426.05191034723,매매가>전세가,0.5288753215723336,0.0,0.5288753215723336,0.0011592958351224203,0.003241296518607495,0.0011592958351224203,-0.0017430229273199,0.027116656921348136,0.5492356249319109,0.5492356249319108,0.43755623812702377,0.6025111040240069,0.029439573663400366,0.17398626088067404,0.21136283548428722,0.0030799596688390525,0.6947712972410814,0.4520721933039226,0.4049698691727689,0,0,1,0,0,0.25,완만 정체 구간,관찰 필요,조건부 관찰,0.42852103123834573,보통,0,0
11215,광진구,2023-10,144076.7441860465,134000.0,1434.6487935680664,1479.8507919036265,43,65782.95348837209,62000.0,841.7600999716328,817.1093030231716,258,438,180,0.410958904109589,0.5867360037839783,0.4132639962160217,-0.0629994726335871,0.0667107440315377,-0.1297102166651249,-0.4556962025316455,0.2882352941176471,78293.79069767441,78293.79069767441,매매가>전세가,0.5434172679289139,0.0,0.5434172679289139,0.05213537469782431,0.1452953065349203,0.05213537469782431,-0.0751198254023192,-0.03279430711960435,0.4268758095819154,0.42687580958191546,0.32113578085078304,0.3572349152478394,0.22538043229904486,0.29029903130703355,0.31575983667574276,0.14709067438374754,0.513479459735793,0.3614785603117001,0.33359680485662635,0,0,1,0,0,0.25,완만 정체 구간,거주 안정권,안정 관찰,0.34753768258416323,낮음,0,0
11215,광진구,2023-11,130480.55555555556,117500.0,1501.7550271375844,1472.2226668582232,36,63775.704280155645,61290.0,804.1422583123104,800.847956659993,257,403,146,0.3622828784119106,0.5354683312397784,0.4645316687602215,0.0467753737851202,-0.0446895043618604,0.0914648781469806,-0.1627906976744185,-0.0799086757990867,66704.85127539991,66704.85127539991,매매가>전세가,0.5112244578618348,0.0,0.5112244578618348,-0.04867602569767843,-0.11844499586435087,0.04867602569767843,0.1097748464187073,0.06234960248222571,0.5148007657929581,0.514800765792958,0.4912644752273868,0.631353946018412,0.08051381076316005,0.08048081428929495,0.21828991069537151,0.1373177900608652,0.6779641486111369,0.46135391615897253,0.43051280289725563,0,0,1,0,0,0.25,완만 정체 구간,관찰 필요,신중 투자 구간,0.4459333595281141,주의,0,0
11215,광진구,2023-12,108055.6603773585,104000.0,1462.598219514582,1505.9368664929048,53,64637.8629032258,62000.0,832.0271505364158,823.8686546509048,248,409,161,0.393643031784841,0.5688692488717476,0.4311307511282524,-0.0260740313269581,0.0346765661620975,-0.0607505974890557,0.4722222222222223,0.0148883374689825,43417.79747413269,43417.79747413269,매매가>전세가,0.4018095611327203,0.0,0.4018095611327203,0.03136015337293041,0.08656261513212993,0.03136015337293041,-0.0728494051120783,-0.03026606192991145,0.45751760713839607,0.4575176071383962,0.37836270781741593,0.4427017892957996,0.23355395106297638,0.014994936543939415,0.2810861596532728,0.08839933252089871,0.5607785623520181,0.3888670273535975,0.3682170878326181,0,0,0,0,0,0.0,활발 관찰 구간,매수 검토 가능,선별 검토 가능,0.3785420575931078,안정,0,0
11215,광진구,2024-01,128421.47457627118,119500.0,1406.4428296699075,1504.9448186899815,59,64246.93227091633,62000.0,814.9277884805293,793.8010173902757,251,398,147,0.3693467336683417,0.5794247524954804,0.4205752475045196,-0.0383942692500417,-0.02055144720321,-0.0178428220468317,0.1132075471698113,-0.0268948655256723,64174.54230535485,64174.54230535485,매매가>전세가,0.49971815474864956,0.0,0.49971815474864956,-0.024296298116499304,-0.06172165173694544,0.024296298116499304,-0.012320237923083597,-0.05313097840205918,0.4394147335760734,0.4394147335760735,0.35926884377985135,0.49588064212611416,0.05599073632586335,0.027087430195307183,0.23243472714478092,0.06844348525259063,0.6423238257298536,0.3780676109136687,0.3400680129069574,0,0,0,0,0,0.0,활발 관찰 구간,거주 안정권,안정 관찰,0.359067811910313,낮음,0,0
11215,광진구,2024-02,123722.72727272728,115200.0,1463.8205176027589,1446.930503671183,66,65870.93103448275,63000.0,828.0902577033105,823.8686546509048,232,366,134,0.366120218579235,0.5657047757872948,0.4342952242127051,0.0407963172924119,0.0161517000755653,0.0246446172168466,0.11864406779661,-0.0804020100502512,57851.796238244526,57851.796238244526,매매가>전세가,0.4675923131788014,0.0,0.4675923131788014,-0.0032265150891067074,-0.008735734731050826,0.0032265150891067074,0.07919058654245359,0.042101241191977785,0.46294473389437774,0.4629447338943777,0.48199815322472567,0.5485385405245626,0.058679556996879316,0.08097768076660145,0.22597388358982362,0.00891998755800883,0.5881308966479013,0.4095422581243653,0.3778319279182227,0,0,0,0,0,0.0,활발 관찰 구간,매수 검토 가능,선별 검토 가능,0.393687093021294,안정,0,0
11215,광진구,2024-03,118516.39344262295,110500.0,1516.3345667203375,1538.826233569786,122,68131.23481781376,63000.0,818.3171565192152,800.0941287210261,247,376,129,0.3430851063829787,0.5396679429983212,0.4603320570016788,0.03587465026353,-0.0118019758029767,0.0476766260665068,0.8484848484848484,0.0273224043715847,50385.15862480919,50385.15862480919,매매가>전세가,0.4251323986601232,0.0,0.4251323986601232,-0.023035112196256313,-0.06291679898380453,0.023035112196256313,-0.0049216670288819014,0.004428149169519648,0.5075983580835988,0.5075983580835989,0.47437056992038346,0.5770838518668348,0.4196477409473799,0.02751803017854115,0.17984787702832788,0.06488055358317454,0.6294050566799958,0.4359901853710324,0.4573855261871277,0,0,0,0,0,0.0,활발 관찰 구간,관찰 필요,신중 투자 구간,0.44668785577908005,주의,0,0
11215,광진구,2024-04,126510.625,119750.0,1570.4651535573885,1584.571579438394,80,69566.09375,63500.0,842.8531597167624,825.0528875069202,192,313,121,0.3865814696485623,0.536690137827985,0.463309862172015,0.0356983135681787,0.029983488678049,0.0057148248901297,-0.3442622950819672,-0.1675531914893616,56944.53125,56944.53125,매매가>전세가,0.45011659099779167,0.0,0.45011659099779167,0.04349636326558365,0.12678009758030595,0.04349636326558365,-0.00017633669535129654,0.015534827339818143,0.5127053460979484,0.5127053460979485,0.47409728389239514,0.5250774165237068,0.17026691128602708,0.168752856344894,0.266945934997222,0.12268490919851019,0.567707984870948,0.4451919625309627,0.41709033883025737,0,0,1,0,0,0.25,완만 정체 구간,관찰 필요,조건부 관찰,0.43114115068061004,보통,0,0
11215,광진구,2024-05,119316.36363636365,117850.0,1519.5302575595322,1578.2345028526706,110,62790.985,60000.0,831.5004082050478,823.8201718253501,200,325,125,0.3846153846153846,0.5472088522544417,0.4527911477455583,-0.0324329997914818,-0.013469429853629,-0.0189635699378527,0.375,0.0383386581469649,56525.37863636365,56525.37863636365,매매가>전세가,0.4737437256186761,0.0,0.4737437256186761,-0.0019660850331777446,-0.00508582326764162,0.0019660850331777446,-0.0681313133596605,-0.04600355543626095,0.4946655666532054,0.49466556665320555,0.36850759949574263,0.49449161446056333,0.18546931407942238,0.03861315927928207,0.26300900383022063,0.005359191254091996,0.6318670858468152,0.4036194849284799,0.37408910735720563,0,0,0,0,0,0.0,활발 관찰 구간,매수 검토 가능,선별 검토 가능,0.3888542961428427,안정,0,0
11215,광진구,2024-06,111443.82978723403,115000.0,1561.350264745636,1576.6088576752186,235,66779.5076923077,63000.0,851.8622644614929,849.8583569405099,195,319,124,0.3887147335423197,0.5455933134902771,0.4544066865097229,0.0275216679484022,0.0244880893088195,0.0030335786395827,1.1363636363636362,-0.0184615384615384,44664.322094926334,44664.322094926334,매매가>전세가,0.4007787795896679,0.0,0.4007787795896679,0.004099348926935142,0.01065830721003147,0.004099348926935142,0.059954667739884004,-0.010997536642541595,0.49743624392500774,0.4974362439250077,0.4614251455195767,0.5217543451621615,0.5620282244830981,0.018593721314484973,0.27121762872818844,0.011385799515644505,0.5758220516574188,0.4244553883891479,0.4561813971341295,0,0,0,0,0,0.0,활발 관찰 구간,매수 검토 가능,신중 투자 구간,0.4403183927616387,보통,0,0
11215,광진구,2024-07,129946.9512195122,126250.0,1622.809689318261,1644.5297219233598,246,68146.15789473684,63450.0,864.2247222754285,837.9420144126026,190,324,134,0.4135802469135802,0.5325484115383163,0.4674515884616836,0.0393629962221433,0.0145122730864837,0.0248507231356596,0.0468085106382978,0.0156739811912225,61800.79332477535,61800.79332477535,매매가>전세가,0.47558478859868514,0.0,0.47558478859868514,0.024865513371260473,0.06396853843090389,0.024865513371260473,0.011841328273741101,0.03488077191484201,0.5198084792145002,0.5198084792145001,0.4797767969645021,0.5487939831852705,0.023150779629771835,0.015786205400228865,0.3210088701662971,0.07005155510601285,0.5905515432992504,0.45329589915694696,0.39812489621009667,0,0,0,0,0,0.0,활발 관찰 구간,관찰 필요,조건부 관찰,0.4257103976835218,보통,0,0
11215,광진구,2024-08,134065.11627906977,138500.0,1689.1244292562062,1736.709532016439,129,71543.67475728155,65000.0,892.3801271354962,870.546764389934,206,339,133,0.3923303834808259,0.5283092895225305,0.4716907104774694,0.0408641508455644,0.032578800553098,0.0082853502924664,-0.4756097560975609,0.0462962962962962,62521.44152178822,62521.44152178822,매매가>전세가,0.4663513019422865,0.0,0.4663513019422865,-0.021249863432754312,-0.05138026680755525,0.021249863432754312,0.001501154623421097,0.05108980756138349,0.5270786477069336,0.5270786477069336,0.4821032814413368,0.5282632631600935,0.2352293739543893,0.04662777335808352,0.27845768431666135,0.059837110538677435,0.5638759551182457,0.4489237850292152,0.427818952764739,0,0,1,0,0,0.25,완만 정체 구간,관찰 필요,신중 투자 구간,0.43837136889697714,보통,0,0
11215,광진구,2024-09,113209.74324324324,111750.0,1545.0738722906483,1569.123881300047,74,69580.4129032258,65000.0,866.8282904130856,870.6906694905283,155,292,137,0.4691780821917808,0.5610270848266755,0.4389729151733245,-0.08528119922402,-0.0286333547167068,-0.0566478445073131,-0.4263565891472868,-0.1386430678466076,43629.33034001743,43629.33034001743,매매가>전세가,0.3853849420564019,0.0,0.3853849420564019,0.07684769871095493,0.1958749613760431,0.07684769871095493,-0.12614535006958438,-0.0741270288823353,0.47096705580740506,0.47096705580740517,0.2866036345808813,0.4477866415111984,0.210869504379705,0.13963573897677423,0.43233917726434656,0.21690458559066192,0.6542569233849177,0.4105664456030153,0.3650374089670297,0,0,1,0,1,0.35,완만 정체 구간,매수 검토 가능,선별 검토 가능,0.3878019272850225,안정,0,0
11215,광진구,2024-10,127340.02739726027,125000.0,1524.2114981334962,1566.5488810365134,73,68947.53023255814,62500.0,839.4302006507735,835.8408559010364,215,355,140,0.3943661971830985,0.5507307887906072,0.4492692112093928,-0.0135025091882647,-0.0316072860857548,0.01810477689749,-0.0135135135135134,0.2157534246575343,58392.49716470213,58392.49716470213,매매가>전세가,0.4585557138490018,0.0,0.4585557138490018,-0.0748118850086823,-0.15945306877762944,0.0748118850086823,0.0717786900357553,-0.010002858867339292,0.48862538381764864,0.4886253838176487,0.39784601130230246,0.5404332215633149,0.006683578885744894,0.21729819858109659,0.2825342416778307,0.21115328041318196,0.6586479923729063,0.4344233290477682,0.38079259578348046,0,0,1,0,1,0.35,완만 정체 구간,관찰 필요,선별 검토 가능,0.40760796241562436,안정,0,0
11215,광진구,2024-11,137758.0,131000.0,1670.0576640481754,1687.0273414776032,75,65222.40291262136,63000.0,861.6305509369769,867.6501927210734,206,352,146,0.4147727272727273,0.5159286229964104,0.4840713770035896,0.0956863047505403,0.0264469282484622,0.069239376502078,0.0273972602739727,-0.0084507042253521,72535.59708737864,72535.59708737864,매매가>전세가,0.5265436278646514,0.0,0.5265436278646514,0.020406530089628783,0.051745129870130135,0.020406530089628783,0.109188813938805,0.06869827689647445,0.5483117076090414,0.5483117076090414,0.5670664744773085,0.6038082000813925,0.013550269521784331,0.008511210460855814,0.3233967186126968,0.05745463938365727,0.5729297868896939,0.4878721907879612,0.433862036941538,0,0,0,0,0,0.0,활발 관찰 구간,신중 매수 구간,신중 투자 구간,0.4608671138647496,주의,0,0
11215,광진구,2024-12,119923.73333333334,120000.0,1604.256755699682,1602.6396417629037,75,65093.80357142857,60750.0,843.7152556852789,838.8567982711317,224,466,242,0.51931330472103,0.525922831671231,0.474077168328769,-0.0394003810557018,-0.0207923166515116,-0.0186080644041902,0.0,0.3238636363636364,54829.929761904765,54829.929761904765,매매가>전세가,0.45720666158301243,0.0,0.45720666158301243,0.1045405774483027,0.25204303603974343,0.1045405774483027,-0.1350866858062421,-0.02537321039508318,0.5311714647134811,0.5311714647134812,0.35770957502678047,0.4949322193686518,0.0,0.3261824690822304,0.5327310305205261,0.2951387563714344,0.6426794742749407,0.47626898020525144,0.3859522471659483,0,0,0,0,1,0.1,활발 관찰 구간,신중 매수 구간,선별 검토 가능,0.4311106136855999,보통,0,0
11215,광진구,2025-01,132030.94791666666,128250.0,1623.9716589440156,1648.6104569006122,96,63125.58767772512,60000.0,837.0946929385213,812.1019108280256,211,427,216,0.5058548009367682,0.5154613926469878,0.4845386073530122,0.0122891196650971,-0.0078469160088615,0.0201360356739587,0.28,-0.0836909871244635,68905.36023894153,68905.36023894153,매매가>전세가,0.5218879461687437,0.0,0.5218879461687437,-0.013458503784261833,-0.02591596183250422,0.013458503784261833,0.051689500720798906,-0.018084293326716475,0.5491130158404232,0.549113015840423,0.43781779250554737,0.5429507142652976,0.1384837545126354,0.0842902066026816,0.505781431639837,0.037826016382095054,0.6235653320016352,0.47603252873803154,0.41289842171342184,0,1,0,0,0,0.2,활발 관찰 구간,신중 매수 구간,조건부 관찰,0.44446547522572666,보통,0,0
11215,광진구,2025-02,135276.82926829267,129500.0,1650.2170657786812,1723.9343488015115,164,62876.28515625,60000.0,824.3899510904574,805.0478633317273,256,465,209,0.4494623655913978,0.4995645531646807,0.5004354468353193,0.0161612468358787,-0.0151771859925015,0.0313384328283802,0.7083333333333333,0.0889929742388759,72400.54411204267,72400.54411204267,매매가>전세가,0.5352028466637969,0.0,0.5352028466637969,-0.05639243534537036,-0.11147949024293125,0.05639243534537036,0.0038721271707816,-0.010545834842432319,0.5763763739374927,0.5763763739374927,0.4438188024045964,0.5568346927163332,0.35033092659446446,0.0896301554386769,0.3928600001921526,0.1591171456250729,0.6343886218508055,0.4934839258186084,0.4703237834539853,0,0,0,0,0,0.0,활발 관찰 구간,신중 매수 구간,우선 점검 구간,0.4819038546362968,주의,0,1
11215,광진구,2025-03,145395.67567567568,143000.0,1747.1131821145736,1765.121204989409,259,66773.2723880597,60350.0,832.043862163464,806.6057303014596,268,518,250,0.4826254826254826,0.4762392446472306,0.5237607553527694,0.0587171944499134,0.0092843332974672,0.0494328611524461,0.5792682926829269,0.1139784946236559,78622.40328761598,78622.40328761598,매매가>전세가,0.5407478793454192,0.0,0.5407478793454192,0.03316311703408481,0.07378396852081082,0.03316311703408481,0.042555947614034695,0.04330124490287837,0.61637968651693,0.6163796865169302,0.5097718694480231,0.5792604868987851,0.28649731443162807,0.1147945697641594,0.45926654255587734,0.09349282129525462,0.5982707006804683,0.5268206330955995,0.48586324084455684,0,1,0,0,0,0.2,활발 관찰 구간,우선 점검 구간,우선 점검 구간,0.5063419369700781,높음,0,1
11215,광진구,2025-04,134567.82857142857,127000.0,1661.3578462214136,1674.9015995310276,175,67806.24745762712,64000.0,859.05760176613,822.4891558224892,295,506,211,0.41699604743083,0.5170816171362284,0.4829183828637716,-0.0490840185805067,0.0324667254108759,-0.0815507439913826,-0.3243243243243243,-0.0231660231660231,66761.58111380145,66761.58111380145,매매가>전세가,0.4961184394705784,0.0,0.4961184394705784,-0.06562943519465259,-0.13598418972332016,0.06562943519465259,-0.10780121303042009,-0.03430485484715109,0.5463343024680593,0.5463343024680591,0.3427019055773738,0.4169225938400566,0.1604058932578788,0.023331889680338298,0.3278487429539379,0.18521226670528476,0.5640414363013213,0.4384169271125664,0.38572401640651716,0,0,1,0,1,0.35,완만 정체 구간,관찰 필요,선별 검토 가능,0.4120704717595418,보통,0,0
11215,광진구,2025-05,146906.6535433071,139125.0,1730.637403719333,1748.3712495803547,254,67692.14285714286,63000.0,869.9919905246882,831.316565533593,252,409,157,0.3838630806845965,0.502700328014972,0.497299671985028,0.0417005629795461,0.012728353414344,0.028972209565202,0.4514285714285715,-0.191699604743083,79214.51068616424,79214.51068616424,매매가>전세가,0.5392166302584269,0.0,0.5392166302584269,-0.033132966746233505,-0.0794563088795931,0.033132966746233505,0.0907845815600528,0.020885493929926224,0.5709984651556606,0.5709984651556606,0.48339955020378444,0.5539020531800409,0.2232697266632285,0.1930721556123652,0.2615025741782996,0.0934076447850326,0.5931855362793584,0.47658549498173725,0.45014100695923376,0,0,0,0,0,0.0,활발 관찰 구간,신중 매수 구간,신중 투자 구간,0.4633632509704855,주의,0,0
11215,광진구,2025-06,147907.3033707865,139750.0,1772.6179457085193,1765.8485452625991,356,73486.92783505155,69000.0,893.1215910170666,872.6003490401396,291,425,134,0.3152941176470588,0.5038432523936137,0.4961567476063863,0.024257271857736,0.0265859924508375,-0.0023287205931015,0.4015748031496062,0.0391198044009779,74420.37553573496,74420.37553573496,매매가>전세가,0.5031555159191272,0.0,0.5031555159191272,-0.06856896303753773,-0.17862869988759833,0.06856896303753773,-0.0174432911218101,-0.009632146830594036,0.569038329831437,0.5690383298314371,0.45636599524106186,0.5151084419712353,0.19861280877796406,0.03939989846590136,0.1241986004864134,0.19351662268995035,0.5727244558209459,0.4620118528151994,0.44260188646915205,0,0,0,0,1,0.1,활발 관찰 구간,관찰 필요,신중 투자 구간,0.4523068696421757,주의,0,0
11215,광진구,2025-07,137132.92682926828,134250.0,1740.1053802052982,1772.579815701497,82,71777.74893617022,65000.0,873.3712397661532,839.7715821296607,235,397,162,0.4080604534005038,0.5019070969501356,0.4980929030498644,-0.0183415527197687,-0.0221138436799206,0.0037722909601518,-0.7696629213483146,-0.0658823529411765,65355.177893098065,65355.177893098065,매매가>전세가,0.4765826807916515,0.0,0.4765826807916515,0.092766335753445,0.2942215872777174,0.092766335753445,-0.042598824577504704,0.043210918865128574,0.5723588703228903,0.5723588703228905,0.39034647762127855,0.5226698872375688,0.3806636109195635,0.06635406429875056,0.3099559163263917,0.2618757632277389,0.6446307352931441,0.4803150578456853,0.46621599554548954,0,0,1,0,1,0.35,완만 정체 구간,신중 매수 구간,신중 투자 구간,0.4732655266955874,주의,0,0
11215,광진구,2025-08,137441.03773584907,136500.0,1776.0012977300914,1765.5093479081795,106,69003.89690721649,62300.0,859.6173877059152,834.4459511448607,194,311,117,0.3762057877813505,0.4840184457098048,0.5159815542901951,0.0206285883217935,-0.015748002033958,0.0363765903557516,0.2926829268292683,-0.216624685138539,68437.14082863257,68437.14082863257,매매가>전세가,0.4979381846647827,0.0,0.4979381846647827,-0.03185466561915329,-0.07806359414076458,0.03185466561915329,0.0389701410415622,0.02338051217199302,0.6030382204655105,0.6030382204655104,0.4507422734831549,0.5630788625648677,0.14475653781808576,0.21817569720397004,0.24616944535786245,0.08979636155103736,0.6352314431221948,0.48718886133084854,0.44452072120034974,0,0,0,0,0,0.0,활발 관찰 구간,신중 매수 구간,신중 투자 구간,0.46585479126559914,주의,0,0
11215,광진구,2025-09,148376.9607843137,145000.0,1896.4037753995824,1930.81819056268,306,69554.11666666667,64000.0,866.0533529612657,859.2279790724024,240,423,183,0.4326241134751773,0.4566819388338243,0.5433180611661756,0.0677941383395257,0.0074870114860359,0.0603071268534898,1.8867924528301887,0.360128617363344,78822.84411764704,78822.84411764704,매매가>전세가,0.5312337151333546,0.0,0.5312337151333546,0.05641832569382682,0.14996666060495856,0.05641832569382682,0.047165550017732205,-0.022286672043147604,0.6499208084737969,0.6499208084737969,0.5238392871056101,0.5927377872107578,0.9331789387643893,0.36270710388384525,0.3591427201989112,0.15919028753140654,0.6009244821865755,0.5442802661573855,0.6066835673969015,0,1,0,1,0,0.4,완만 정체 구간,우선 점검 구간,우선 점검 구간,0.5754819167771434,높음,1,1
11215,광진구,2025-10,152147.5,158500.0,1897.571215556613,1917.335614544889,260,74500.36150234741,70000.0,904.5257184316348,898.5507246376811,213,376,163,0.4335106382978723,0.4766755055178844,0.5233244944821156,0.0006156073786471,0.0444226274730328,-0.0438070200943856,-0.1503267973856209,-0.1111111111111111,77647.13849765259,77647.13849765259,매매가>전세가,0.5103412050651676,0.0,0.5103412050651676,0.0008865248226949674,0.002049180327868605,0.0008865248226949674,-0.0671785309608786,-0.00941031227049044,0.6156314914839731,0.6156314914839732,0.4197262217234038,0.4637012468394206,0.07434935466364644,0.11190665605940067,0.3609179166659465,0.002309363943754194,0.5463883084198355,0.47665259408738025,0.4035398553258779,1,0,1,0,0,0.5,안정 정체 구간,신중 매수 구간,조건부 관찰,0.44009622470662907,보통,0,0
11215,광진구,2025-11,115657.65789473684,105000.0,1636.5191861406977,1519.5613763415558,38,72947.83208955223,68625.0,913.8357267876332,879.8391151332328,268,517,249,0.4816247582205029,0.5584020856747032,0.4415979143252968,-0.1375716638594463,0.0102926961238218,-0.1478643599832682,-0.8538461538461538,0.375,42709.825805184606,42709.825805184606,매매가>전세가,0.3692779759041634,0.0,0.3692779759041634,0.048114119922630594,0.11098717233686561,0.048114119922630594,-0.1381872712380934,-0.06896951542420861,0.47546897532193366,0.4754689753219337,0.20556404521230057,0.33473511175474224,0.4222993612885309,0.3776849642004773,0.457262670376872,0.13573036995966395,0.5967818328533456,0.37807866523967687,0.3513919139453314,0,0,1,0,0,0.25,완만 정체 구간,거주 안정권,선별 검토 가능,0.3647352895925041,낮음,0,0
11215,광진구,2025-12,140544.14705882352,159500.0,1879.7314069166343,1959.660978775994,68,75643.77777777778,70000.0,915.1951960805496,914.5748200038918,243,464,221,0.4762931034482758,0.4868755146150187,0.5131244853849812,0.1486155633466719,0.0014876517223672,0.1471279116243047,0.7894736842105263,-0.1025145067698258,64900.36928104574,64900.36928104574,매매가>전세가,0.46177923904495477,0.0,0.46177923904495477,-0.005331654772227079,-0.011070142639523661,0.005331654772227079,0.2861872272061182,0.1233687940078258,0.598138297260175,0.598138297260175,0.6490960646161562,0.700341355290312,0.39046171385141554,0.10324850085170999,0.4465864496182276,0.014867143108309472,0.6097826565480322,0.5476301208887114,0.5392918594108982,0,1,0,0,0,0.2,활발 관찰 구간,우선 점검 구간,우선 점검 구간,0.5434609901498049,높음,1,1
11215,광진구,2026-01,138812.35294117648,149000.0,1828.61294622303,1964.9293181608855,68,73373.13617021276,68250.0,931.2645527648916,890.7892392659896,235,445,210,0.4719101123595505,0.5092737392505087,0.4907262607494913,-0.0271945558314925,0.0175583927375944,-0.0447529485690869,0.0,-0.0409482758620689,65439.216770963714,65439.216770963714,매매가>전세가,0.4714221420819401,0.0,0.4714221420819401,-0.004382991088725308,-0.009202298032436884,0.004382991088725308,-0.1758101191781644,-0.06911462330413636,0.5597249497733608,0.559724949773361,0.3766261226415524,0.4625288861046657,0.0,0.04124146160809803,0.437809853524618,0.012187106939714948,0.5860538868728423,0.4507354222450465,0.3649534448638915,0,0,0,0,0,0.0,활발 관찰 구간,관찰 필요,선별 검토 가능,0.407844433554469,안정,0,0
